Date,Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,City,Index
1/11/2020,1:00:00 PM,-4.5,74,-10.8,5.71,8.95,147,152,9.3,0.1531,Helsinki,254
1/11/2020,2:00:00 PM,-3.2,73,-9.8,5.06,7.91,142,148,8.7,0.1652,Helsinki,255
1/11/2020,3:00:00 PM,-2.6,72,-9.2,5.33,8.49,130,137,7.7,0.1773,Helsinki,256
1/11/2020,4:00:00 PM,-3.5,74,-9.7,6.35,9.7,123,127,9.2,0.1894,Helsinki,257
1/11/2020,5:00:00 PM,-3.5,75,-9.6,6.47,9.85,122,125,9.4,0.2015,Helsinki,258
1/11/2020,6:00:00 PM,-2.4,77,-7.8,6.55,10.1,121,126,9.7,0.2118,Helsinki,259
1/11/2020,7:00:00 PM,-2.5,78,-7.7,5.8,9.68,122,128,9.4,0.2205,Helsinki,260
1/11/2020,8:00:00 PM,-2.2,77,-7.6,5.19,8.65,124,131,8.5,0.2291,Helsinki,261
1/11/2020,9:00:00 PM,-2.1,77,-7.6,5.3,8.79,122,131,7.6,0.2377,Helsinki,262
1/11/2020,10:00:00 PM,-1.8,77,-7.4,5.78,9.69,127,135,8.4,0.2464,Helsinki,263
1/11/2020,11:00:00 PM,-1.1,76,-7,6.36,10.22,135,140,8.9,0.255,Helsinki,264
1/12/2020,12:00:00 AM,-0.4,76,-6.1,6.84,10.68,142,146,9.9,0.2636,Helsinki,265
1/12/2020,1:00:00 AM,-0.7,77,-6.1,6.59,10.52,138,144,9.9,0.2723,Helsinki,266
1/12/2020,2:00:00 AM,-1.3,78,-6.4,6.11,10.01,140,146,9.6,0.2809,Helsinki,267
1/12/2020,3:00:00 AM,-0.9,78,-6.1,5.58,9.42,144,149,8.8,0.2895,Helsinki,268
1/12/2020,4:00:00 AM,-1.6,79,-6.6,5.53,9.43,139,146,8.1,0.2982,Helsinki,269
1/12/2020,5:00:00 AM,-2.1,80,-6.9,4.47,8.1,140,147,7.9,0.2873,Helsinki,270
1/12/2020,6:00:00 AM,-0.2,82,-4.4,4.19,7.69,147,154,6.4,0.257,Helsinki,271
1/12/2020,7:00:00 AM,0.3,81,-4.1,4.3,7.87,149,154,6.1,0.2266,Helsinki,272
1/12/2020,8:00:00 AM,0.1,81,-4.3,4.58,8.23,148,154,6.4,0.1962,Helsinki,273
1/12/2020,9:00:00 AM,0.1,81,-4.4,5,8.94,143,148,7.1,0.1659,Helsinki,274
1/12/2020,10:00:00 AM,2,80,-2.6,4.92,8.71,142,148,7.3,0.1355,Helsinki,275
1/12/2020,11:00:00 AM,3.8,79,-1.1,5.2,8.6,142,147,7.7,0.1052,Helsinki,276
1/12/2020,12:00:00 PM,5.5,79,0.3,5.55,8.15,146,151,8.3,0.089,Helsinki,277
1/12/2020,1:00:00 PM,7.2,77,1.6,5.15,7.2,151,155,8.4,0.0869,Helsinki,278
1/12/2020,2:00:00 PM,8.3,77,2.7,5.1,6.98,145,151,7.8,0.0848,Helsinki,279
1/12/2020,3:00:00 PM,9,79,3.7,4.96,7.55,138,145,7.7,0.0827,Helsinki,280
1/12/2020,4:00:00 PM,8.7,80,3.8,4.17,6.78,134,143,7.3,0.0806,Helsinki,281
1/12/2020,5:00:00 PM,7.1,82,2.7,3.75,6.47,132,141,5.9,0.0785,Helsinki,282
1/12/2020,6:00:00 PM,5.8,84,1.9,4.03,6.52,136,144,5.6,0.0743,Helsinki,283
1/12/2020,7:00:00 PM,6.8,84,3.1,4.7,8.13,142,146,6.5,0.068,Helsinki,284
1/12/2020,8:00:00 PM,7.1,87,3.9,5.15,9.08,151,152,7.2,0.0616,Helsinki,285
1/12/2020,9:00:00 PM,7.6,89,5.1,5.38,9.61,162,161,7.5,0.0552,Helsinki,286
1/12/2020,10:00:00 PM,8.3,93,6.7,5.56,10.03,172,171,7.9,0.0489,Helsinki,287
1/12/2020,11:00:00 PM,10.4,93,8.9,5.71,10.11,176,178,8.2,0.0425,Helsinki,288
1/13/2020,12:00:00 AM,11.6,93,10,5.92,10.21,175,178,8.3,0.0361,Helsinki,289
1/13/2020,1:00:00 AM,11.4,94,10,6.7,11.21,181,182,9.5,0.0298,Helsinki,290
1/13/2020,2:00:00 AM,11.9,93,10.3,6.01,10.4,177,179,9.6,0.0234,Helsinki,291
1/13/2020,3:00:00 AM,11.7,94,10.3,5.61,9.71,176,178,8.7,0.017,Helsinki,292
1/13/2020,4:00:00 AM,11.6,95,10.3,4.54,8.2,166,171,8.1,0.0107,Helsinki,293
1/13/2020,5:00:00 AM,11.2,95,10,4.47,8.13,153,161,6.5,0.0079,Helsinki,294
1/13/2020,6:00:00 AM,12.6,96,11.6,4.89,8.6,149,157,6.6,0.0086,Helsinki,295
1/13/2020,7:00:00 AM,12,98,11.5,5.64,9.54,143,150,8.3,0.0093,Helsinki,296
1/13/2020,8:00:00 AM,12.7,95,11.5,5.48,9.5,142,150,8.4,0.01,Helsinki,297
1/13/2020,9:00:00 AM,13.3,95,12,5.1,8.84,132,142,7.9,0.0107,Helsinki,298
1/13/2020,10:00:00 AM,14.5,95,13.3,5.52,8.18,135,141,8.1,0.0114,Helsinki,299
1/13/2020,11:00:00 AM,15.6,94,14.3,5.61,7.14,140,143,8.6,0.0121,Helsinki,300
1/13/2020,12:00:00 PM,16.6,93,14.9,5.33,6.52,146,148,8.5,0.0197,Helsinki,301
1/13/2020,1:00:00 PM,17.6,90,15.3,5.5,6.62,153,155,8.4,0.0341,Helsinki,302
1/13/2020,2:00:00 PM,18.7,88,15.6,4.43,6.4,162,170,8.4,0.0485,Helsinki,303
1/13/2020,3:00:00 PM,19.2,86,15.7,3.51,5.61,160,176,6.8,0.0629,Helsinki,304
1/13/2020,4:00:00 PM,17.8,89,15,3.56,5.52,142,158,5.3,0.0774,Helsinki,305
1/13/2020,5:00:00 PM,14.8,93,13.1,3.84,6.19,141,149,5.1,0.0918,Helsinki,306
1/13/2020,6:00:00 PM,13.1,97,12.4,0.57,1.4,225,180,5.1,0.1062,Helsinki,307
1/13/2020,7:00:00 PM,12.8,95,11.8,1.33,0.89,283,243,1.6,0.1206,Helsinki,308
1/13/2020,8:00:00 PM,7.3,96,6.3,3.19,2.83,302,318,3.6,0.135,Helsinki,309
1/13/2020,9:00:00 PM,10.4,93,8.7,4.78,7.13,323,338,6.2,0.1494,Helsinki,310
1/13/2020,10:00:00 PM,12.8,91,10.7,5.75,9.26,320,327,8,0.1638,Helsinki,311
1/13/2020,11:00:00 PM,14.1,89,11.4,5.78,9.07,323,326,8.5,0.1782,Helsinki,312
1/14/2020,12:00:00 AM,13.1,89,10.4,7.57,10.72,318,320,10.8,0.1926,Helsinki,313
1/14/2020,1:00:00 AM,10.9,85,7.3,9.06,12.11,318,318,13.1,0.2071,Helsinki,314
1/14/2020,2:00:00 AM,8.9,84,5.1,9.27,12.8,313,314,13.2,0.2215,Helsinki,315
1/14/2020,3:00:00 AM,7.5,82,3.2,9.6,13.5,309,310,13.9,0.2359,Helsinki,316
1/14/2020,4:00:00 AM,5.3,81,0.8,9.64,13.88,311,312,13.9,0.2503,Helsinki,317
1/14/2020,5:00:00 AM,2.9,80,-1.7,9.05,13.22,314,316,13.9,0.245,Helsinki,318
1/14/2020,6:00:00 AM,-1.3,79,-6.2,8.77,12.8,313,315,13,0.22,Helsinki,319
1/14/2020,7:00:00 AM,-3.4,79,-8.2,8.14,12.02,313,315,12.7,0.195,Helsinki,320
1/14/2020,8:00:00 AM,-4.9,78,-10,7,10.82,313,317,11.7,0.17,Helsinki,321
1/14/2020,9:00:00 AM,-5.8,76,-11.3,6.5,9.84,307,312,10.2,0.145,Helsinki,322
1/14/2020,10:00:00 AM,-5.6,75,-11.6,7.02,9.46,306,309,10.3,0.12,Helsinki,323
1/14/2020,11:00:00 AM,-4.8,74,-10.9,6.51,8.35,313,314,10.4,0.095,Helsinki,324
1/14/2020,12:00:00 PM,-3.8,74,-9.9,5.64,6.98,307,308,9.9,0.0775,Helsinki,325
1/14/2020,1:00:00 PM,-3,74,-9.2,4.7,5.59,297,297,8.8,0.0675,Helsinki,326
1/14/2020,2:00:00 PM,-2.5,74,-8.7,4.75,5.65,338,337,7.5,0.0575,Helsinki,327
1/14/2020,3:00:00 PM,-2.6,76,-8.4,4.61,5.61,356,357,7.6,0.0475,Helsinki,328
1/14/2020,4:00:00 PM,-3.2,76,-8.9,3.7,4.6,360,1,7.1,0.0375,Helsinki,329
1/14/2020,5:00:00 PM,-3.5,77,-8.9,4.61,5.82,4,5,6.9,0.0275,Helsinki,330
1/14/2020,6:00:00 PM,-4.4,75,-10.5,4.07,5.28,25,25,7.2,0.025,Helsinki,331
1/14/2020,7:00:00 PM,-4.9,76,-10.7,3.96,4.68,16,16,6.8,0.03,Helsinki,332
1/14/2020,8:00:00 PM,-5.3,75,-11.2,4.35,5.28,23,25,6.9,0.035,Helsinki,333
1/14/2020,9:00:00 PM,-5.5,74,-11.6,3.8,4.47,27,27,6.6,0.04,Helsinki,334
1/14/2020,10:00:00 PM,-6,76,-11.6,4.72,5.74,21,23,7.2,0.045,Helsinki,335
1/14/2020,11:00:00 PM,-6,77,-11.2,4.12,4.94,29,32,7.3,0.05,Helsinki,336
1/15/2020,12:00:00 AM,-6,79,-10.8,4.3,5,18,20,6.6,0.055,Helsinki,337
1/15/2020,1:00:00 AM,-5.8,79,-10.7,5.11,6.21,357,356,7.7,0.06,Helsinki,338
1/15/2020,2:00:00 AM,-6,78,-10.9,5.3,6.51,11,11,8,0.065,Helsinki,339
1/15/2020,3:00:00 AM,-5.7,79,-10.7,5.52,6.76,338,336,8.2,0.07,Helsinki,340
1/15/2020,4:00:00 AM,-5.6,76,-11.2,5.68,7.01,346,346,8.3,0.075,Helsinki,341
1/15/2020,5:00:00 AM,-6,75,-11.7,5.96,7.45,337,338,8.7,0.0984,Helsinki,342
1/15/2020,6:00:00 AM,-7.1,76,-12.7,7.02,8.9,327,327,9.4,0.1402,Helsinki,343
1/15/2020,7:00:00 AM,-8.6,75,-14.3,7.24,9.91,327,329,10.6,0.182,Helsinki,344
1/15/2020,8:00:00 AM,-10.5,76,-15.9,6.9,10.32,321,324,10.5,0.2237,Helsinki,345
1/15/2020,9:00:00 AM,-11.6,76,-17,7.25,10.84,321,322,10.4,0.2655,Helsinki,346
1/15/2020,10:00:00 AM,-11.3,76,-16.8,8.26,11.36,322,323,11.7,0.3073,Helsinki,347
1/15/2020,11:00:00 AM,-10.5,75,-16.3,9.02,11.62,324,325,13.1,0.3491,Helsinki,348
1/15/2020,12:00:00 PM,-9.8,74,-15.9,9.21,11.82,328,328,13.6,0.376,Helsinki,349
1/15/2020,1:00:00 PM,-9.1,73,-15.3,8.41,10.73,325,326,13.5,0.3881,Helsinki,350
1/15/2020,2:00:00 PM,-9,72,-15.5,8.06,10.18,314,314,12.7,0.4002,Helsinki,351
1/15/2020,3:00:00 PM,-9,72,-15.7,8,10.19,312,313,11.9,0.4123,Helsinki,352
1/15/2020,4:00:00 PM,-9.1,71,-16.1,7.75,10.29,309,310,11.9,0.4244,Helsinki,353
1/15/2020,5:00:00 PM,-10.4,72,-17,7.27,10.86,304,307,11.3,0.4365,Helsinki,354
1/15/2020,6:00:00 PM,-12.7,70,-19.7,8.79,13.07,304,305,10.9,0.4235,Helsinki,355
1/15/2020,7:00:00 PM,-13.6,69,-21,8.85,13.26,302,304,12.9,0.3856,Helsinki,356
1/15/2020,8:00:00 PM,-14.3,66,-22.3,8.49,13.04,302,304,12.8,0.3476,Helsinki,357
1/15/2020,9:00:00 PM,-14.5,66,-22.7,7.85,12.45,301,304,12.2,0.3097,Helsinki,358
1/15/2020,10:00:00 PM,-14.8,66,-22.8,7.16,11.58,303,307,11.3,0.2717,Helsinki,359
1/15/2020,11:00:00 PM,-15,67,-22.8,6.6,10.74,302,306,10.3,0.2338,Helsinki,360
1/16/2020,12:00:00 AM,-15,67,-22.7,6.54,10.76,299,303,9.4,0.1958,Helsinki,361
1/16/2020,1:00:00 AM,-15.2,67,-22.8,5.69,9.53,304,309,9.4,0.1578,Helsinki,362
1/16/2020,2:00:00 AM,-15.5,68,-23.1,5.36,8.99,307,312,8,0.1199,Helsinki,363
1/16/2020,3:00:00 AM,-15.8,67,-23.5,4.52,8.05,332,335,7.5,0.0819,Helsinki,364
1/16/2020,4:00:00 AM,-16.7,67,-24.3,3.47,5.9,314,334,6.3,0.044,Helsinki,365
1/16/2020,5:00:00 AM,-17.9,68,-25.1,3.05,4.72,311,339,4.7,0.0255,Helsinki,366
1/16/2020,6:00:00 AM,-19.2,71,-25.7,1.97,3.47,336,12,4,0.0266,Helsinki,367
1/16/2020,7:00:00 AM,-15.8,66,-23.8,1.03,2.33,119,80,2.4,0.0277,Helsinki,368
1/16/2020,8:00:00 AM,-19.4,70,-26.2,3.22,4.12,144,129,3.9,0.0288,Helsinki,369
1/16/2020,9:00:00 AM,-18.2,70,-25.1,3.68,5.52,133,125,5.1,0.0298,Helsinki,370
1/16/2020,10:00:00 AM,-17,71,-23.6,4.1,6.98,135,128,5.9,0.0309,Helsinki,371
1/16/2020,11:00:00 AM,-15.5,71,-22.2,5.04,8.11,141,141,7.2,0.032,Helsinki,372
1/16/2020,12:00:00 PM,-13.9,71,-20.6,5.82,9.14,156,157,8.9,0.0513,Helsinki,373
1/16/2020,1:00:00 PM,-12.3,71,-19,6.55,9.79,149,153,9.6,0.0887,Helsinki,374
1/16/2020,2:00:00 PM,-11.4,72,-17.9,7.08,10.58,138,143,10.5,0.1262,Helsinki,375
1/16/2020,3:00:00 PM,-10.9,72,-17.5,7.5,11.77,133,139,11,0.1638,Helsinki,376
1/16/2020,4:00:00 PM,-11,71,-17.9,8.3,12.8,131,136,11.8,0.2012,Helsinki,377
1/16/2020,5:00:00 PM,-11.3,72,-17.7,8.66,13.79,130,135,12.5,0.2388,Helsinki,378
1/16/2020,6:00:00 PM,-8.9,71,-15.6,9.86,15.68,140,144,12.9,0.2661,Helsinki,379
1/16/2020,7:00:00 PM,-6.6,71,-13.6,10.29,16.33,148,152,14.8,0.2833,Helsinki,380
1/16/2020,8:00:00 PM,-4,71,-10.9,11.27,17.6,153,156,16,0.3006,Helsinki,381
1/16/2020,9:00:00 PM,-1.1,69,-8.9,12.36,18.9,156,159,17.7,0.3178,Helsinki,382
1/16/2020,10:00:00 PM,1.5,67,-6.9,12.83,19.48,158,161,18.4,0.335,Helsinki,383
1/16/2020,11:00:00 PM,3.5,67,-4.9,13.04,19.61,159,162,18.9,0.3522,Helsinki,384
1/17/2020,12:00:00 AM,4.8,68,-3.4,13.12,19.67,162,165,18.9,0.3695,Helsinki,385
1/17/2020,1:00:00 AM,5.8,69,-2.1,13.06,19.6,163,166,18.9,0.3867,Helsinki,386
1/17/2020,2:00:00 AM,7,70,-0.8,13.56,20.16,165,168,19.5,0.4039,Helsinki,387
1/17/2020,3:00:00 AM,8.3,70,0.7,13.66,20.36,165,168,19.7,0.4212,Helsinki,388
1/17/2020,4:00:00 AM,9.8,71,2.2,13.93,20.72,168,170,20.1,0.4384,Helsinki,389
1/17/2020,5:00:00 AM,11.1,72,3.8,14.18,20.96,169,171,20.4,0.4494,Helsinki,390
1/17/2020,6:00:00 AM,13.8,73,6.6,14.92,22.11,177,178,20.8,0.4541,Helsinki,391
1/17/2020,7:00:00 AM,15.4,76,9.1,15.24,22.24,176,177,21.9,0.4588,Helsinki,392
1/17/2020,8:00:00 AM,16.5,78,10.9,14.68,21.36,174,176,21.9,0.4635,Helsinki,393
1/17/2020,9:00:00 AM,18.1,82,13.6,14.52,21.13,172,174,21.1,0.4682,Helsinki,394
1/17/2020,10:00:00 AM,20.4,87,17.2,14.84,21.03,172,174,21.4,0.4729,Helsinki,395
1/17/2020,11:00:00 AM,22,90,19.6,14.69,20.4,169,170,21.4,0.4776,Helsinki,396
1/17/2020,12:00:00 PM,21.8,93,20,14.41,19.96,165,166,21.3,0.4538,Helsinki,397
1/17/2020,1:00:00 PM,21.7,93,20,13,18.3,163,164,20.9,0.4012,Helsinki,398
1/17/2020,2:00:00 PM,22,92,20.1,12.71,17.6,162,164,19.1,0.3488,Helsinki,399
1/17/2020,3:00:00 PM,22,93,20.2,10.98,15.43,160,161,18.4,0.2962,Helsinki,400
1/17/2020,4:00:00 PM,22,93,20.3,9.88,13.97,154,156,15.9,0.2438,Helsinki,401
1/17/2020,5:00:00 PM,21.7,94,20.3,8.41,12.04,148,151,14.3,0.1912,Helsinki,402
1/17/2020,6:00:00 PM,21.3,94,19.9,4.92,7.67,142,149,12.1,0.1792,Helsinki,403
1/17/2020,7:00:00 PM,19.9,95,18.8,3.96,6.44,137,147,7,0.2076,Helsinki,404
1/17/2020,8:00:00 PM,18.7,96,17.8,2.62,4.66,130,145,5.7,0.236,Helsinki,405
1/17/2020,9:00:00 PM,19,99,18.8,0.2,1.71,180,173,3.6,0.2644,Helsinki,406
1/17/2020,10:00:00 PM,18.1,95,17,2.15,2.3,298,270,2.5,0.2928,Helsinki,407
1/17/2020,11:00:00 PM,10.3,83,6.1,13.38,19.09,318,320,18.8,0.3212,Helsinki,408
1/18/2020,12:00:00 AM,7,82,2.7,13.16,17.56,317,318,19.4,0.3497,Helsinki,409
1/18/2020,1:00:00 AM,5.9,79,0.8,13.72,18.25,314,314,19.9,0.3781,Helsinki,410
1/18/2020,2:00:00 AM,4.6,77,-1.1,14.51,19.46,309,310,21.4,0.4065,Helsinki,411
1/18/2020,3:00:00 AM,3.6,75,-2.6,14.99,19.95,309,310,22,0.4349,Helsinki,412
1/18/2020,4:00:00 AM,2.7,75,-3.5,15.17,20.05,311,312,22.3,0.4633,Helsinki,413
1/18/2020,5:00:00 AM,2.3,75,-3.9,14.99,19.95,309,310,22.7,0.4775,Helsinki,414
1/18/2020,6:00:00 AM,-4.6,72,-11.5,16.07,21.23,312,313,22.5,0.4775,Helsinki,415
1/18/2020,7:00:00 AM,-6.5,72,-13.2,15.7,21.36,310,310,23.4,0.4775,Helsinki,416
1/18/2020,8:00:00 AM,-7.6,71,-14.6,15.07,20.86,309,310,23,0.4775,Helsinki,417
1/18/2020,9:00:00 AM,-7.9,71,-14.9,14.73,20.59,309,310,21.9,0.4775,Helsinki,418
1/18/2020,10:00:00 AM,-7.7,71,-14.5,14.18,19.92,306,307,21.4,0.4775,Stockholm,419
1/18/2020,11:00:00 AM,-7.2,70,-14.3,14.84,20.03,304,305,21.6,0.4775,Stockholm,420
1/18/2020,12:00:00 PM,-6.9,70,-14,14.98,19.97,304,305,21.9,0.4778,Stockholm,421
1/18/2020,1:00:00 PM,-6.6,69,-14,15.16,20,306,307,22.4,0.4783,Stockholm,422
1/18/2020,2:00:00 PM,-6.5,71,-13.4,14.56,19.38,307,308,22.3,0.4788,Stockholm,423
1/18/2020,3:00:00 PM,-6.2,71,-13.2,13.83,18.79,311,311,22,0.4792,Stockholm,424
1/18/2020,4:00:00 PM,-6.2,71,-13.1,13.44,18.74,314,315,20.2,0.4798,Stockholm,425
1/18/2020,5:00:00 PM,-6.5,71,-13.5,12.73,18.1,314,315,19.5,0.4802,Stockholm,426
1/18/2020,6:00:00 PM,-8,67,-15.9,12.89,18.25,312,313,18.5,0.4783,Stockholm,427
1/18/2020,7:00:00 PM,-8,67,-16,12.75,18.11,312,313,18.8,0.4739,Stockholm,428
1/18/2020,8:00:00 PM,-7.8,67,-15.7,11.67,16.9,315,316,18.4,0.4694,Stockholm,429
1/18/2020,9:00:00 PM,-8,69,-15.5,11.46,16.48,313,315,16.9,0.465,Stockholm,430
1/18/2020,10:00:00 PM,-8.1,69,-15.6,11.18,16.19,314,315,16.5,0.4606,Stockholm,431
1/18/2020,11:00:00 PM,-8.3,69,-15.8,10.82,15.91,314,316,16.1,0.4561,Stockholm,432
1/19/2020,12:00:00 AM,-8.6,70,-15.9,10.39,15.5,315,317,15.7,0.4517,Stockholm,433
1/19/2020,1:00:00 AM,-8.8,70,-16,9.83,14.87,315,318,15,0.4473,Stockholm,434
1/19/2020,2:00:00 AM,-9.1,70,-16.2,9.37,14.14,310,314,14.2,0.4428,Stockholm,435
1/19/2020,3:00:00 AM,-9.5,70,-16.5,9.08,13.83,306,311,13.5,0.4384,Stockholm,436
1/19/2020,4:00:00 AM,-9.8,70,-16.8,8.93,13.74,304,308,13,0.434,Stockholm,437
1/19/2020,5:00:00 AM,-10.1,71,-17,8.77,13.52,305,308,12.9,0.4131,Stockholm,438
1/19/2020,6:00:00 AM,-12.1,73,-18.4,8.02,12.38,310,314,12.6,0.3757,Stockholm,439
1/19/2020,7:00:00 AM,-12.9,73,-19.2,7.89,12.45,309,313,11.5,0.3383,Stockholm,440
1/19/2020,8:00:00 AM,-13.3,72,-19.7,7.66,12.09,311,315,11.4,0.3009,Stockholm,441
1/19/2020,9:00:00 AM,-13.2,72,-19.6,7.44,11.67,311,316,11,0.2635,Stockholm,442
1/19/2020,10:00:00 AM,-12,72,-18.4,6.93,10.99,314,319,10.7,0.2261,Stockholm,443
1/19/2020,11:00:00 AM,-10.5,73,-16.9,6.36,10.24,315,321,9.9,0.1887,Stockholm,444
1/19/2020,12:00:00 PM,-9.3,73,-15.6,6.3,9.21,313,319,9.4,0.1667,Stockholm,445
1/19/2020,1:00:00 PM,-8.1,72,-14.9,7,8.28,317,316,10.1,0.16,Stockholm,446
1/19/2020,2:00:00 PM,-7.7,73,-14.1,6.65,8.27,315,315,10.2,0.1533,Stockholm,447
1/19/2020,3:00:00 PM,-7.6,73,-13.9,6.22,7.99,315,317,9.6,0.1467,Stockholm,448
1/19/2020,4:00:00 PM,-8.2,75,-13.9,5.16,7.89,314,321,9,0.14,Stockholm,449
1/19/2020,5:00:00 PM,-9.3,76,-14.8,5.24,8.12,312,322,7.4,0.1333,Stockholm,450
1/19/2020,6:00:00 PM,-9,77,-14.3,4.69,7.56,320,334,7.9,0.1303,Stockholm,451
1/19/2020,7:00:00 PM,-9,77,-14.3,4.4,6.87,321,339,6.6,0.131,Stockholm,452
1/19/2020,8:00:00 PM,-9.2,77,-14.4,4.55,6.91,320,338,6.4,0.1317,Stockholm,453
1/19/2020,9:00:00 PM,-9.4,77,-14.6,4.55,6.91,320,338,6.4,0.1324,Stockholm,454
1/19/2020,10:00:00 PM,-9.6,77,-14.7,4.19,6.62,327,345,6.4,0.1331,Stockholm,455
1/19/2020,11:00:00 PM,-9.9,78,-15,3.72,5.83,329,354,5.8,0.1338,Stockholm,456
1/20/2020,12:00:00 AM,-9.1,77,-14.3,3.36,4.93,323,354,5.1,0.1345,Stockholm,457
1/20/2020,1:00:00 AM,-10.4,78,-15.3,3.26,4.2,320,357,4.6,0.1352,Stockholm,458
1/20/2020,2:00:00 AM,-11.6,79,-16.3,2.97,3.1,312,360,4.2,0.1359,Stockholm,459
1/20/2020,3:00:00 AM,-12.2,80,-16.7,2.77,1.5,296,360,3.8,0.1366,Stockholm,460
1/20/2020,4:00:00 AM,-12.6,80,-17,2.62,0.73,288,344,3.5,0.1373,Stockholm,461
1/20/2020,5:00:00 AM,-11.6,81,-15.8,1.93,0.64,291,51,3.3,0.138,Stockholm,462
1/20/2020,6:00:00 AM,-6.9,80,-11.4,0.6,1.42,270,129,2.3,0.1387,Stockholm,463
1/20/2020,7:00:00 AM,-6.2,80,-10.8,1.33,2.47,193,159,1.5,0.1394,Stockholm,464
1/20/2020,8:00:00 AM,-11.6,82,-15.5,3.61,4.4,194,183,4,0.1401,Stockholm,465
1/20/2020,9:00:00 AM,-9.2,80,-13.6,4.39,5.92,204,196,5.6,0.1408,Stockholm,466
1/20/2020,10:00:00 AM,-6.9,79,-11.7,4.94,7.39,212,203,6.8,0.1415,Stockholm,467
1/20/2020,11:00:00 AM,-4.7,77,-10.1,5.52,8.82,212,203,7.8,0.1422,Stockholm,468
1/20/2020,12:00:00 PM,-2.6,75,-8.4,6.13,10.24,214,207,9,0.1704,Stockholm,469
1/20/2020,1:00:00 PM,-0.9,75,-7.1,6.62,11.31,209,207,9.9,0.2262,Stockholm,470
1/20/2020,2:00:00 PM,0.3,74,-5.9,7.47,11.99,208,207,10.6,0.2821,Stockholm,471
1/20/2020,3:00:00 PM,0.7,74,-5.5,8.1,12.79,213,212,11.5,0.3379,Stockholm,472
1/20/2020,4:00:00 PM,0.8,74,-5.4,8.46,13.71,213,212,12,0.3938,Stockholm,473
1/20/2020,5:00:00 PM,0.6,74,-5.6,8.8,14.53,212,211,12.6,0.4496,Stockholm,474
1/20/2020,6:00:00 PM,0.6,74,-5.7,8.43,13.98,202,203,12.8,0.4775,Stockholm,475
1/20/2020,7:00:00 PM,0.5,76,-5.3,9.33,15.09,199,200,13.1,0.4775,Stockholm,476
1/20/2020,8:00:00 PM,0.6,77,-4.8,9.96,16.1,198,198,14.3,0.4775,Stockholm,477
1/20/2020,9:00:00 PM,1.1,78,-4.2,10.35,16.61,200,200,14.8,0.4775,Stockholm,478
1/20/2020,10:00:00 PM,1.7,77,-3.9,10.16,16.44,204,203,14.9,0.4775,Stockholm,479
1/20/2020,11:00:00 PM,1.9,76,-4,9.92,16.01,202,202,14.7,0.4775,Stockholm,480
1/21/2020,12:00:00 AM,2.6,75,-3.5,10.28,16.6,198,199,14.8,0.4775,Stockholm,481
1/21/2020,1:00:00 AM,3.6,76,-2.2,10.89,17.56,195,197,15.5,0.4775,Stockholm,482
1/21/2020,2:00:00 AM,4.9,78,-0.5,10.97,17.59,199,200,16,0.4775,Stockholm,483
1/21/2020,3:00:00 AM,6.1,78,0.8,10.87,17.56,193,195,15.8,0.4775,Stockholm,484
1/21/2020,4:00:00 AM,6.6,78,1.2,10.99,17.75,195,197,15.9,0.4775,Stockholm,485
1/21/2020,5:00:00 AM,7.6,78,2.3,11.21,17.87,196,197,16,0.4775,Stockholm,486
1/21/2020,6:00:00 AM,10.9,78,5.4,11.24,18.12,196,198,16.8,0.4775,Stockholm,487
1/21/2020,7:00:00 AM,10.8,80,5.8,11.2,18.07,191,193,16.1,0.4775,Stockholm,488
1/21/2020,8:00:00 AM,12.9,79,7.7,12.4,19.61,196,198,17.8,0.4775,Stockholm,489
1/21/2020,9:00:00 AM,15.2,78,9.7,11.87,18.82,196,198,17.8,0.4775,Stockholm,490
1/21/2020,10:00:00 AM,19,78,13.2,11.96,18.57,203,204,17.2,0.4775,Stockholm,491
1/21/2020,11:00:00 AM,23.2,77,17.2,12.31,18.87,204,206,17.8,0.4775,Stockholm,492
1/21/2020,12:00:00 PM,25.8,79,20.1,11.72,17.99,206,209,17.7,0.4752,Stockholm,493
1/21/2020,1:00:00 PM,28,79,22.5,10.1,15.54,214,216,16.9,0.4706,Stockholm,494
1/21/2020,2:00:00 PM,29.5,80,24,8.99,14.07,222,225,14.5,0.466,Stockholm,495
1/21/2020,3:00:00 PM,30.2,80,24.8,8.29,13.04,228,232,12.9,0.4615,Stockholm,496
1/21/2020,4:00:00 PM,29.7,81,24.6,7.92,12.62,233,236,11.8,0.4569,Stockholm,497
1/21/2020,5:00:00 PM,29.1,81,24,7.75,12.43,240,244,11.5,0.4523,Stockholm,498
1/21/2020,6:00:00 PM,27.5,82,22.6,6.71,10.99,245,248,11,0.435,Stockholm,499
1/21/2020,7:00:00 PM,25.5,81,20.5,6.53,10.74,259,265,9.5,0.405,Stockholm,500
1/21/2020,8:00:00 PM,25.9,78,19.9,5.84,9.04,263,275,9.2,0.375,Stockholm,501
1/21/2020,9:00:00 PM,25.4,75,18.6,5.95,8.62,278,292,8.2,0.345,Stockholm,502
1/21/2020,10:00:00 PM,25.2,75,18.2,5.66,8.14,262,281,8.3,0.315,Stockholm,503
1/21/2020,11:00:00 PM,25.6,75,18.7,6.05,8.85,262,276,8.3,0.285,Stockholm,504
